applicant_id,credit_score,annual_income,debt_to_income,employment_length_years,age,num_open_accounts,delinquencies_2yr,loan_amount_requested,zip_tier,protected_group,gender,loan_approved
APP105089,638,80600.0,0.202,4.9,40,9,0,13600.0,3,Group A,Female,1
APP105090,781,94000.0,0.472,5.5,41,6,1,31400.0,1,Group A,Female,1
APP105091,750,58700.0,0.099,3.6,41,7,0,24300.0,3,Group B,Male,1
APP105092,597,33900.0,0.33,10.9,47,8,1,2000.0,3,Group A,Female,0
APP105093,669,101900.0,0.356,6.3,59,4,0,15500.0,1,Group A,Male,1
APP105094,631,73300.0,0.286,8.6,46,8,0,12000.0,2,Group B,Male,1
APP105095,605,85000.0,0.336,0.3,45,5,1,16800.0,3,Group A,Female,0
APP105096,676,36300.0,0.386,0.1,34,7,0,38500.0,5,Group B,Male,0
APP105097,733,36400.0,0.275,4.1,22,9,1,16300.0,2,Group A,Female,0
APP105098,675,77900.0,0.437,8.1,47,14,0,14400.0,4,Group B,Male,1
APP105099,646,92700.0,0.404,1.3,48,6,1,7400.0,3,Group B,Male,0
APP105100,537,40900.0,0.32,0.4,54,2,1,25600.0,2,Group A,Female,0
APP105101,637,65600.0,0.249,5.4,62,7,1,16900.0,3,Group A,Male,0
APP105102,716,29900.0,0.33,6.1,27,8,0,10300.0,4,Group A,Female,1
APP105103,593,51200.0,0.572,0.1,34,8,1,23900.0,5,Group A,Female,0
APP105104,763,61800.0,0.257,3.5,49,6,0,14700.0,2,Group B,Female,1
APP105105,642,79700.0,0.508,1.2,41,9,0,16100.0,2,Group A,Male,0
APP105106,693,18000.0,0.147,1.2,58,9,4,8800.0,4,Group A,Female,0
APP105107,654,99700.0,0.245,12.0,39,10,0,1000.0,1,Group A,Male,0
APP105108,604,63900.0,0.28,8.7,65,7,1,25300.0,2,Group A,Male,0
APP105109,709,99100.0,0.444,6.1,42,5,0,21600.0,1,Group B,Male,0
APP105110,641,84800.0,0.346,0.2,61,5,0,20700.0,2,Group A,Male,0
APP105111,626,88500.0,0.484,0.9,21,4,0,16700.0,3,Group A,Male,0
APP105112,526,116500.0,0.303,1.2,47,6,0,12900.0,4,Group B,Male,0
APP105113,765,49200.0,0.334,3.2,41,6,0,18800.0,3,Group B,Male,0
APP105114,680,71300.0,0.304,14.8,21,7,1,24100.0,2,Group A,Female,1
APP105115,752,44200.0,0.563,4.9,41,8,2,21500.0,5,Group B,Male,1
APP105116,720,65500.0,0.217,6.0,26,7,0,11600.0,2,Group A,Male,1
APP105117,752,85300.0,0.284,0.1,35,5,0,26700.0,2,Group B,Male,0
APP105118,643,95100.0,0.232,1.8,45,5,0,18500.0,5,Group A,Male,0
APP105119,591,58800.0,0.403,12.0,40,6,0,18300.0,4,Group A,Female,1
APP105120,730,39100.0,0.214,19.1,45,4,0,13000.0,2,Group A,Female,0
APP105121,688,69800.0,0.54,0.8,43,6,0,13800.0,1,Group A,Female,1
APP105122,650,47500.0,0.349,2.8,69,7,0,19900.0,3,Group A,Female,1
APP105123,728,54100.0,0.385,1.6,44,3,0,6000.0,5,Group A,Male,0
APP105124,700,84100.0,0.391,4.9,42,4,1,14300.0,2,Group A,Female,1
APP105125,722,79700.0,0.338,2.3,46,5,1,13200.0,5,Group A,Male,1
APP105126,614,88000.0,0.353,2.4,41,4,0,16100.0,2,Group A,Male,0
APP105127,744,59900.0,0.349,5.7,22,5,0,20500.0,3,Group A,Male,1
APP105128,680,92200.0,0.397,2.1,49,7,0,5400.0,3,Group B,Male,0
APP105129,751,68300.0,0.25,3.1,56,3,0,33200.0,3,Group B,Female,1
APP105130,743,61200.0,0.231,0.6,60,6,1,17700.0,5,Group A,Male,0
APP105131,725,41600.0,0.43,1.9,49,6,0,23200.0,1,Group A,Male,1
APP105132,673,18000.0,0.34,10.9,38,8,0,26500.0,5,Group A,Male,0
APP105133,726,30500.0,0.119,0.1,44,4,0,34500.0,1,Group A,Female,1
APP105134,752,73200.0,0.288,14.3,62,1,2,19500.0,4,Group B,Female,1
APP105135,719,46200.0,0.508,3.5,38,3,1,9900.0,5,Group A,Female,1
APP105136,693,28500.0,0.322,,27,4,0,6700.0,3,Group A,Female,0
APP105137,726,57900.0,0.282,2.9,68,7,0,22100.0,1,Group A,Female,1
APP105138,646,74700.0,0.176,6.1,29,3,0,14900.0,3,Group A,Male,1
APP105139,778,78000.0,0.278,7.4,22,3,0,32700.0,2,Group B,Male,1
APP105140,571,67300.0,0.212,0.3,45,5,0,11600.0,4,Group A,Male,0
APP105141,682,66500.0,0.387,14.9,46,8,0,9000.0,1,Group A,Male,0
APP105142,654,55100.0,0.345,0.9,46,8,1,8400.0,2,Group A,Female,0
APP105143,638,83200.0,0.3,0.1,52,5,0,39100.0,3,Group B,Male,0
APP105144,700,63800.0,0.256,1.1,39,11,0,32400.0,3,Group A,Male,0
APP105145,607,66200.0,0.508,0.1,39,6,0,8900.0,2,Group B,Female,0
APP105146,820,92900.0,0.262,3.0,34,6,0,15000.0,3,Group B,Male,1
APP105147,592,87000.0,0.263,12.3,43,4,0,14500.0,2,Group A,Male,1
APP105148,618,63600.0,0.313,15.1,48,9,0,2200.0,4,Group B,Male,1
APP105149,612,60200.0,0.329,3.6,52,8,0,17000.0,1,Group A,Female,0
APP105150,693,60000.0,0.393,19.1,30,11,0,24000.0,4,Group A,Male,0
APP105151,746,19500.0,0.442,5.0,26,7,0,18700.0,1,Group A,Male,0
APP105152,714,94300.0,0.434,0.2,52,5,0,15700.0,3,Group A,Male,1
APP105153,776,51600.0,0.607,4.7,35,6,0,14500.0,2,Group A,Female,0
APP105154,626,88500.0,0.154,4.6,29,6,1,14300.0,5,Group A,Male,0
APP105155,723,69000.0,0.365,5.9,21,6,1,19800.0,2,Group A,Male,1
APP105156,660,101400.0,0.283,0.2,58,5,0,31000.0,2,Group A,Female,1
APP105157,695,80700.0,0.561,0.1,44,6,0,14700.0,5,Group A,Female,0
APP105158,752,89900.0,0.359,6.9,48,4,1,11200.0,5,Group A,Male,1
APP105159,570,53800.0,0.117,11.7,46,4,0,9900.0,3,Group A,Male,0
APP105160,809,37200.0,0.388,1.8,44,5,0,35000.0,3,Group B,Male,0
APP105161,671,71500.0,0.369,0.1,41,4,0,34700.0,3,Group B,Female,1
APP105162,576,22000.0,0.423,2.3,40,5,1,17600.0,2,Group A,Male,0
APP105163,635,56800.0,0.26,4.0,29,8,1,19100.0,1,Group A,Female,0
APP105164,687,39500.0,0.376,0.8,21,11,2,15800.0,3,Group A,Female,0
APP105165,635,47800.0,0.31,14.6,68,7,0,8000.0,3,Group B,Female,1
APP105166,547,82300.0,0.266,2.6,41,4,0,17800.0,1,Group A,Male,0
APP105167,686,80700.0,0.378,2.7,36,4,1,4800.0,4,Group B,Female,0
APP105168,633,64100.0,0.357,3.2,31,8,0,10800.0,3,Group A,Female,0
APP105169,722,75700.0,0.456,1.9,54,8,0,13600.0,1,Group A,Female,1
APP105170,611,55000.0,0.343,3.7,43,5,0,27700.0,3,Group B,Male,0
APP105171,827,126200.0,0.406,6.4,31,7,0,18600.0,3,Group A,Female,1
APP105172,713,75200.0,0.207,0.9,37,8,0,9200.0,5,Group B,Female,1
APP105173,693,53800.0,0.493,10.4,45,8,0,27900.0,1,Group A,Female,1
APP105174,721,89000.0,0.255,4.0,36,8,0,16900.0,2,Group A,Female,0
APP105175,562,97800.0,0.439,9.2,51,3,1,9100.0,2,Group A,Male,1
APP105176,648,49400.0,0.369,6.1,66,6,0,23600.0,3,Group A,Male,1
APP105177,796,34000.0,0.355,1.8,36,4,0,19500.0,3,Group A,Female,0
APP105178,659,38700.0,0.424,2.6,38,9,0,1000.0,4,Group A,Female,0
APP105179,676,51900.0,0.105,2.0,31,5,0,19400.0,1,Group A,Female,0
APP105180,650,66700.0,0.277,1.0,39,9,0,11800.0,3,Group A,Male,0
APP105181,775,28900.0,0.422,10.3,21,5,1,10600.0,2,Group A,Male,1
APP105182,664,58000.0,0.551,0.4,54,6,0,15100.0,4,Group A,Female,0
APP105183,599,63000.0,0.337,18.4,25,7,0,1500.0,1,Group A,Female,0
APP105184,848,75800.0,0.072,16.4,31,7,0,15800.0,3,Group A,Male,1
APP105185,591,82700.0,0.305,11.0,42,13,0,20400.0,3,Group B,Male,1
APP105186,674,77600.0,0.333,0.5,58,8,0,10500.0,2,Group A,Female,0
APP105187,625,111000.0,0.462,4.8,31,9,0,15300.0,5,Group A,Male,0
APP105188,634,94300.0,0.345,0.7,39,8,0,18400.0,4,Group B,Male,1
APP105189,611,73300.0,0.2,1.0,45,6,0,22200.0,1,Group A,Male,0
APP105190,645,44700.0,0.446,1.0,33,5,0,23500.0,3,Group A,Male,0
APP105191,744,51800.0,0.403,5.9,40,6,0,12400.0,3,Group B,Male,1
APP105192,556,33700.0,0.263,0.1,22,5,0,15500.0,1,Group A,Female,0
APP105193,762,71700.0,0.419,1.9,35,8,0,4100.0,2,Group A,Female,0
APP105194,751,76000.0,0.28,0.2,56,5,0,12100.0,3,Group B,Female,0
APP105195,713,89400.0,0.307,2.0,51,2,0,29800.0,1,Group B,Female,0
APP105196,688,74400.0,0.282,1.5,36,7,1,9100.0,3,Group A,Male,1
APP105197,698,93300.0,0.306,3.3,29,4,1,28500.0,1,Group A,Male,0
APP105198,773,93800.0,0.44,8.6,38,6,0,7900.0,5,Group B,Male,1
APP105199,567,43300.0,0.144,3.7,23,9,0,24300.0,4,Group A,Male,1
APP105200,727,55600.0,0.461,6.3,39,6,0,20100.0,4,Group A,Female,1
APP105201,631,67700.0,0.359,3.4,36,7,0,32900.0,1,Group A,Male,1
APP105202,734,51100.0,0.297,3.6,36,5,0,1000.0,3,Group A,Female,1
APP105203,640,62200.0,0.342,2.0,39,8,0,10800.0,1,Group A,Male,1
APP105204,726,75200.0,0.24,5.2,47,8,1,33000.0,1,Group A,Male,0
APP105205,579,65000.0,0.161,3.3,29,3,1,18900.0,4,Group A,Male,0
APP105206,570,68000.0,0.243,0.0,52,6,1,22900.0,4,Group A,Male,0
APP105207,673,45400.0,0.131,0.5,55,5,0,10400.0,5,Group B,Female,1
APP105208,773,80200.0,0.191,0.4,67,7,0,8300.0,4,Group A,Female,1
APP105209,715,78400.0,0.161,1.0,45,8,1,28800.0,3,Group A,Male,0
APP105210,714,49700.0,0.475,9.2,59,3,0,17500.0,4,Group A,Female,1
APP105211,736,37000.0,0.199,5.3,53,6,0,47200.0,4,Group A,Female,0
APP105212,654,97500.0,0.335,7.6,43,10,1,19300.0,4,Group B,Male,0
APP105213,720,110000.0,0.463,11.6,26,5,0,25000.0,3,Group B,Male,1
APP105214,642,73600.0,0.434,14.3,52,5,0,27500.0,1,Group A,Male,1
APP105215,660,59300.0,0.308,3.4,44,7,0,22400.0,2,Group A,Male,0
APP105216,668,93100.0,0.308,3.2,62,2,0,25300.0,2,Group A,Female,1
APP105217,645,79300.0,0.36,0.5,50,5,1,29900.0,4,Group A,Male,0
APP105218,676,62900.0,0.572,4.4,54,7,0,17700.0,1,Group A,Female,0
APP105219,663,91200.0,0.385,2.5,34,10,1,12900.0,2,Group A,Female,1
APP105220,634,48600.0,0.414,0.4,44,8,0,26900.0,4,Group A,Male,0
APP105221,671,51400.0,0.589,7.0,21,8,0,32600.0,2,Group A,Female,0
APP105222,690,76700.0,0.371,0.5,48,7,0,11600.0,1,Group A,Male,0
APP105223,609,70700.0,0.466,15.6,56,4,0,33200.0,1,Group A,Male,0
APP105224,707,83300.0,0.393,0.8,58,5,0,7600.0,3,Group A,Male,0
APP105225,648,96600.0,0.391,5.1,37,7,0,18500.0,2,Group A,Male,0
APP105226,693,30700.0,0.234,1.0,21,2,0,4300.0,2,Group A,Male,0
APP105227,637,68900.0,0.216,5.8,35,4,0,1300.0,2,Group A,Female,0
APP105228,748,113600.0,0.284,12.0,40,8,0,15900.0,5,Group A,Female,1
APP105229,742,53700.0,0.437,7.1,46,12,1,22500.0,4,Group A,Female,0
APP105230,612,50800.0,0.432,2.0,21,2,0,17000.0,2,Group B,Male,0
APP105231,714,18000.0,0.487,3.5,40,7,0,34800.0,4,Group B,Female,0
APP105232,774,70400.0,0.339,0.3,29,5,0,7100.0,4,Group A,Male,1
APP105233,618,81900.0,0.399,0.3,58,8,0,18000.0,3,Group A,Female,0
APP105234,624,81900.0,0.4,3.2,21,4,0,11500.0,5,Group B,Female,0
APP105235,728,43100.0,0.328,3.6,53,6,1,14100.0,1,Group A,Female,1
APP105236,595,67800.0,0.305,1.2,39,3,0,12200.0,3,Group A,Male,0
APP105237,629,73300.0,0.177,1.8,21,4,0,14200.0,2,Group A,Female,0
APP105238,614,69300.0,0.323,0.1,61,7,3,16700.0,2,Group A,Female,0
APP105239,729,41700.0,0.329,2.1,57,2,0,6600.0,1,Group A,Male,1
APP105240,635,69900.0,0.465,13.0,56,4,0,27300.0,1,Group A,Female,0
APP105241,662,48500.0,0.476,2.4,42,8,1,28900.0,3,Group A,Male,0
APP105242,631,23100.0,0.356,1.8,33,9,1,19100.0,1,Group A,Male,1
APP105243,755,84400.0,0.567,4.5,42,3,0,16300.0,3,Group A,Female,1
APP105244,624,71400.0,0.361,3.4,48,9,0,15500.0,4,Group A,Female,1
APP105245,589,82200.0,0.454,0.6,34,11,0,26600.0,2,Group A,Male,0
APP105246,586,55200.0,0.329,1.2,31,7,0,8900.0,1,Group A,Male,0
APP105247,725,83000.0,0.215,1.1,47,5,0,22900.0,1,Group A,Male,0
APP105248,730,92500.0,0.293,3.4,43,4,0,14600.0,2,Group A,Male,1
APP105249,761,110100.0,0.502,0.6,52,4,1,13900.0,5,Group B,Female,1
APP105250,598,87500.0,0.311,2.3,59,6,0,16800.0,3,Group A,Male,0
APP105251,665,77200.0,0.289,1.9,51,4,0,19400.0,4,Group A,Female,0
APP105252,838,34900.0,0.34,7.1,27,7,1,5100.0,5,Group A,Male,1
APP105253,660,65400.0,0.297,0.7,41,6,1,9400.0,4,Group B,Male,0
APP105254,643,33900.0,0.471,11.1,46,4,0,12300.0,2,Group B,Male,1
APP105255,679,48300.0,0.547,7.1,51,4,0,20400.0,4,Group B,Male,1
APP105256,714,114900.0,0.341,3.2,51,2,0,1500.0,2,Group A,Male,1
APP105257,713,43400.0,0.399,9.5,40,4,0,26300.0,2,Group A,Male,1
APP105258,640,18000.0,0.447,10.4,35,8,0,31800.0,2,Group A,Male,0
APP105259,642,87500.0,0.352,7.0,53,6,1,10600.0,3,Group A,Male,0
APP105260,661,51800.0,0.243,,46,7,3,18100.0,3,Group A,Female,1
APP105261,633,86400.0,0.295,1.8,44,4,0,26900.0,2,Group A,Female,0
APP105262,600,39900.0,0.385,7.9,33,2,0,17200.0,1,Group A,Female,0
APP105263,798,57800.0,0.383,1.5,66,7,0,15300.0,3,Group B,Male,1
APP105264,654,96700.0,0.143,0.5,44,5,1,26000.0,3,Group A,Male,1
APP105265,657,36300.0,0.292,0.1,40,8,0,29200.0,3,Group A,Male,0
APP105266,659,63900.0,0.259,0.6,44,7,0,12900.0,1,Group A,Female,0
APP105267,675,75000.0,0.437,2.8,39,4,0,12500.0,4,Group B,Female,1
APP105268,708,50700.0,0.263,0.1,26,8,0,22200.0,3,Group B,Male,1
APP105269,650,73800.0,0.289,0.6,45,4,0,12300.0,3,Group A,Male,0
APP105270,754,68400.0,0.285,2.5,24,5,0,8800.0,1,Group B,Male,1
APP105271,719,80800.0,0.427,3.5,42,6,1,12600.0,5,Group B,Male,0
APP105272,668,112200.0,0.447,2.0,22,9,1,8900.0,5,Group B,Female,0
APP105273,637,132200.0,0.394,2.2,21,3,0,6300.0,5,Group B,Male,0
APP105274,751,79100.0,0.462,3.7,48,3,0,32400.0,1,Group A,Male,0
APP105275,669,65400.0,0.476,1.6,28,12,0,6200.0,2,Group B,Male,0
APP105276,599,78600.0,0.141,4.1,46,11,0,18400.0,5,Group A,Male,1
APP105277,746,62400.0,0.405,9.5,43,7,2,1100.0,4,Group B,Male,0
APP105278,633,29900.0,0.299,0.8,43,3,0,32200.0,2,Group A,Male,0
APP105279,736,66900.0,0.202,0.5,33,8,0,18500.0,2,Group B,Male,1
APP105280,517,94000.0,0.305,5.5,39,4,1,31500.0,4,Group B,Male,0
APP105281,656,32800.0,0.42,2.1,33,5,0,10800.0,5,Group A,Female,0
APP105282,755,44400.0,0.5,1.8,52,4,0,39500.0,4,Group B,Male,0
APP105283,680,54000.0,0.192,2.2,35,7,0,7400.0,1,Group A,Male,0
APP105284,719,76900.0,0.408,6.5,38,5,0,23000.0,4,Group A,Female,1
APP105285,621,125000.0,0.556,2.0,50,7,1,1000.0,1,Group A,Male,0
APP105286,703,48600.0,0.541,9.2,34,5,0,13900.0,1,Group B,Female,0
APP105287,680,70200.0,0.02,3.5,21,2,1,17400.0,3,Group A,Female,1
APP105288,696,68100.0,0.58,0.7,28,6,0,18000.0,2,Group A,Male,1
APP105289,813,60800.0,0.446,4.2,54,5,1,13600.0,2,Group A,Male,1
APP105290,765,66900.0,0.086,1.4,42,4,0,21700.0,3,Group A,Female,1
APP105291,731,56800.0,0.256,6.2,45,4,0,13300.0,1,Group A,Male,0
APP105292,732,133800.0,0.478,2.1,45,7,0,31000.0,5,Group B,Male,1
APP105293,621,86000.0,0.38,1.8,62,3,0,22300.0,1,Group A,Female,1
APP105294,649,57100.0,0.277,5.8,21,3,0,6000.0,1,Group B,Male,1
APP105295,580,96400.0,0.347,1.1,39,8,0,21600.0,5,Group A,Female,0
APP105296,597,74200.0,0.4,1.0,41,7,0,17500.0,3,Group B,Female,1
APP105297,622,69400.0,0.276,2.9,41,6,0,1000.0,2,Group A,Female,0
APP105298,678,63600.0,0.326,1.2,51,6,1,31700.0,1,Group A,Female,0
APP105299,600,62000.0,0.439,2.9,51,7,0,8800.0,1,Group A,Female,0
APP105300,677,38700.0,0.263,11.2,38,8,2,19000.0,1,Group A,Male,1
APP105301,670,27800.0,0.191,2.3,21,4,0,21400.0,2,Group A,Female,0
APP105302,606,76900.0,0.27,5.0,71,3,0,18200.0,2,Group B,Female,1
APP105303,779,63400.0,0.242,5.4,41,2,0,25000.0,2,Group A,Female,0
APP105304,594,89100.0,0.273,1.0,42,4,0,25800.0,4,Group A,Female,1
APP105305,753,46600.0,0.15,0.0,56,5,1,19700.0,5,Group A,Female,1
APP105306,533,41600.0,0.366,1.6,36,4,0,9400.0,4,Group B,Male,0
APP105307,671,86600.0,0.435,3.9,57,8,0,18900.0,5,Group A,Female,0
APP105308,602,60900.0,0.251,2.5,37,5,0,28600.0,4,Group A,Male,0
APP105309,637,88500.0,0.268,2.1,63,8,0,16800.0,5,Group A,Male,0
APP105310,798,68800.0,0.319,0.9,46,4,0,4800.0,3,Group A,Male,1
APP105311,657,113100.0,0.24,2.5,33,5,1,28300.0,1,Group A,Female,1
APP105312,608,86100.0,0.448,6.7,67,5,1,13800.0,1,Group A,Female,0
APP105313,712,77800.0,0.242,1.8,48,9,1,25900.0,4,Group A,Male,1
APP105314,657,87200.0,0.282,13.6,34,6,1,13000.0,2,Group A,Male,1
APP105315,690,61500.0,0.256,4.8,24,11,1,22600.0,4,Group A,Male,0
APP105316,621,28600.0,0.451,0.9,49,6,0,15600.0,3,Group A,Male,0
APP105317,624,76700.0,0.315,3.7,58,6,1,12400.0,4,Group B,Male,0
APP105318,629,114600.0,0.559,13.4,46,7,0,22400.0,2,Group A,Female,1
APP105319,732,18000.0,0.379,0.4,45,4,1,10900.0,5,Group A,Male,1
APP105320,665,79300.0,0.467,4.2,60,8,0,2300.0,1,Group A,Male,0
APP105321,612,31200.0,0.304,5.5,48,3,0,24500.0,3,Group A,Male,0
APP105322,691,67400.0,0.236,0.8,33,7,1,12800.0,1,Group B,Male,1
APP105323,685,69900.0,0.336,10.3,34,8,0,20500.0,1,Group A,Female,0
APP105324,717,85900.0,0.265,0.0,48,3,0,20200.0,1,Group A,Male,1
APP105325,649,73000.0,0.12,14.8,47,9,0,24100.0,2,Group A,Male,0
APP105326,675,101000.0,0.451,6.3,54,8,1,26100.0,4,Group A,Female,0
APP105327,707,96000.0,0.344,4.3,45,7,0,22400.0,2,Group B,Male,1
APP105328,614,63300.0,0.263,0.3,49,3,0,23600.0,1,Group A,Female,0
APP105329,738,94300.0,0.381,1.5,45,6,0,26200.0,1,Group A,Female,1
APP105330,681,60500.0,0.345,5.3,53,9,2,13100.0,2,Group B,Female,1
APP105331,608,56400.0,0.495,2.7,50,7,0,12400.0,5,Group B,Female,1
APP105332,608,39100.0,0.388,0.6,38,9,2,23400.0,1,Group A,Male,1
APP105333,674,99500.0,0.323,5.2,39,6,0,2700.0,4,Group A,Male,1
APP105334,644,60800.0,0.416,0.9,45,8,0,6600.0,1,Group A,Male,0
APP105335,729,18000.0,0.336,,42,8,1,3000.0,3,Group B,Male,0
APP105336,661,81000.0,0.36,9.0,57,7,0,28000.0,5,Group B,Male,1
APP105337,700,57600.0,0.475,3.1,44,8,0,27800.0,3,Group A,Male,0
APP105338,625,60800.0,0.211,0.9,24,7,1,25400.0,5,Group B,Male,0
APP105339,679,62400.0,0.245,3.6,27,8,0,18400.0,1,Group A,Male,1
APP105340,766,59900.0,0.294,9.5,38,10,1,13900.0,3,Group A,Female,1
APP105341,670,133500.0,0.31,0.1,50,13,0,15900.0,2,Group A,Male,1
APP105342,644,107900.0,0.467,0.6,32,5,0,21400.0,4,Group B,Male,1
APP105343,624,84800.0,0.184,5.5,49,9,2,24200.0,3,Group A,Male,1
APP105344,679,73800.0,0.337,6.2,32,7,0,8000.0,1,Group A,Female,0
APP105345,772,95100.0,0.279,7.6,43,3,0,24400.0,1,Group A,Male,1
APP105346,591,73800.0,0.527,1.6,46,4,1,27700.0,2,Group B,Female,0
APP105347,677,87600.0,0.437,12.9,27,4,0,25300.0,5,Group B,Male,0
APP105348,569,81400.0,0.366,5.3,46,3,0,4600.0,1,Group A,Male,1
APP105349,653,71100.0,0.447,0.6,60,5,0,24700.0,1,Group A,Female,0
APP105350,697,90600.0,0.195,0.7,39,6,0,17300.0,4,Group B,Male,0
APP105351,577,57900.0,0.563,4.3,42,4,0,32000.0,2,Group B,Male,0
APP105352,651,69400.0,0.247,1.2,44,8,0,16800.0,2,Group A,Male,1
APP105353,699,44500.0,0.478,17.0,42,10,0,27900.0,1,Group A,Male,1
APP105354,689,47300.0,0.401,9.6,41,5,0,31200.0,5,Group B,Male,1
APP105355,702,18000.0,0.369,5.2,40,7,0,25300.0,1,Group B,Male,1
APP105356,617,79000.0,0.474,1.8,22,4,0,13100.0,3,Group A,Male,0
APP105357,699,85600.0,0.45,1.2,46,2,0,22300.0,2,Group A,Female,1
APP105358,641,94100.0,0.352,14.2,28,5,0,10800.0,3,Group A,Male,1
APP105359,726,41500.0,0.294,1.6,46,4,0,13000.0,3,Group B,Male,1
APP105360,530,78600.0,0.354,5.0,49,8,1,28500.0,5,Group A,Female,0
APP105361,661,68000.0,0.329,5.4,46,5,0,18400.0,1,Group A,Male,1
APP105362,686,85700.0,0.379,3.7,30,5,0,16700.0,1,Group A,Female,1
APP105363,768,52400.0,0.452,2.5,45,1,2,32900.0,5,Group B,Male,0
APP105364,686,59900.0,0.392,0.6,38,4,0,30600.0,4,Group B,Female,0
APP105365,692,30700.0,0.36,10.6,34,4,0,8300.0,5,Group B,Female,1
APP105366,704,50800.0,0.268,1.2,66,8,1,19000.0,4,Group A,Male,0
APP105367,761,68100.0,0.376,9.6,30,9,2,14500.0,3,Group B,Female,1
APP105368,655,72200.0,0.153,6.0,47,8,0,15800.0,5,Group B,Female,0
APP105369,589,27500.0,0.252,4.2,59,4,0,27500.0,1,Group A,Female,0
APP105370,576,55700.0,0.407,5.7,46,5,1,24100.0,2,Group A,Male,0
APP105371,723,71800.0,0.437,10.2,34,4,0,3800.0,4,Group B,Male,0
APP105372,695,101800.0,0.338,11.3,34,8,0,28200.0,3,Group A,Male,1
APP105373,663,47700.0,0.362,2.7,24,9,0,13900.0,2,Group A,Female,0
APP105374,642,79800.0,0.381,13.1,42,12,0,22000.0,2,Group A,Male,1
APP105375,692,54500.0,0.415,6.0,43,2,0,24200.0,4,Group B,Male,0
APP105376,694,57300.0,0.318,3.8,38,3,0,24800.0,5,Group A,Female,0
APP105377,711,46900.0,0.232,9.0,58,8,0,12900.0,3,Group B,Male,1
APP105378,608,42900.0,0.383,0.7,41,6,1,22000.0,3,Group A,Female,0
APP105379,565,56600.0,0.555,11.3,22,6,0,25700.0,4,Group B,Male,1
APP105380,621,93200.0,0.239,0.9,59,2,1,16900.0,4,Group A,Female,0
APP105381,592,49900.0,0.326,12.7,27,5,0,13900.0,5,Group B,Male,0
APP105382,589,46100.0,0.298,2.3,48,7,0,9000.0,3,Group B,Male,0
APP105383,782,73000.0,0.605,1.6,49,8,1,34300.0,4,Group A,Female,0
APP105384,533,68100.0,0.234,1.7,41,4,0,7300.0,1,Group A,Male,0
APP105385,711,66400.0,0.322,3.0,53,5,1,9700.0,1,Group B,Male,0
APP105386,739,74100.0,0.3,1.8,42,7,1,20100.0,3,Group A,Male,1
APP105387,744,43800.0,0.202,19.7,37,4,0,9100.0,3,Group A,Female,1
APP105388,698,46400.0,0.196,27.0,21,6,0,34200.0,3,Group A,Male,0
APP105389,766,91700.0,0.403,1.0,21,9,0,7100.0,5,Group B,Male,1
APP105390,796,64500.0,0.418,5.4,75,7,0,19700.0,2,Group A,Male,1
APP105391,660,82300.0,0.278,7.8,50,6,1,26400.0,2,Group A,Male,0
APP105392,709,97400.0,0.495,3.3,57,6,0,7200.0,5,Group B,Female,1
APP105393,763,88300.0,0.092,7.0,72,6,0,10800.0,1,Group A,Male,1
APP105394,624,35100.0,0.202,5.5,37,8,1,19100.0,3,Group A,Female,0
APP105395,664,65200.0,0.249,,40,7,0,12100.0,4,Group A,Female,0
APP105396,639,93000.0,0.339,7.5,22,4,0,21800.0,1,Group A,Female,1
APP105397,710,80500.0,0.29,3.8,38,11,0,16100.0,4,Group A,Female,1
APP105398,557,72400.0,0.318,1.7,38,0,2,19000.0,3,Group B,Male,0
APP105399,773,28700.0,0.393,1.6,37,8,0,24200.0,1,Group A,Female,0
APP105400,715,53200.0,0.5,0.2,54,2,0,10200.0,3,Group B,Female,1
APP105401,718,69700.0,0.428,9.3,50,5,0,18100.0,3,Group A,Female,1
APP105402,526,33800.0,0.346,5.8,53,4,0,16000.0,2,Group A,Male,0
APP105403,612,87000.0,0.331,2.8,27,8,0,9900.0,1,Group A,Male,0
APP105404,777,65200.0,0.461,5.4,42,4,0,25300.0,2,Group A,Female,1
APP105405,668,20500.0,0.547,5.8,46,2,0,3100.0,3,Group B,Male,1
APP105406,568,54400.0,0.41,1.3,64,6,0,5800.0,1,Group A,Female,1
APP105407,694,61100.0,0.286,5.4,43,7,0,24200.0,2,Group A,Male,1
APP105408,724,64900.0,0.369,12.4,40,4,0,5300.0,5,Group A,Male,1
APP105409,715,102100.0,0.404,16.8,55,11,1,33400.0,5,Group B,Male,1
APP105410,670,81900.0,0.279,1.7,38,6,1,4800.0,3,Group A,Male,0
APP105411,754,35200.0,0.435,4.9,47,5,0,31700.0,4,Group B,Male,1
APP105412,634,32300.0,0.369,5.0,47,6,0,26200.0,1,Group A,Female,1
APP105413,715,61600.0,0.468,0.7,35,5,1,3600.0,1,Group A,Female,1
APP105414,689,71000.0,0.233,11.9,33,7,0,18300.0,5,Group B,Female,0
APP105415,671,91800.0,0.148,2.8,41,4,0,5300.0,2,Group A,Female,1
APP105416,655,109500.0,0.297,3.6,36,6,0,10600.0,1,Group A,Female,1
APP105417,658,110800.0,0.343,2.2,23,7,1,13800.0,4,Group B,Male,0
APP105418,682,57400.0,0.142,0.9,50,4,1,1000.0,1,Group A,Female,0
APP105419,661,90400.0,0.273,5.0,48,3,0,11500.0,2,Group A,Female,1
